name,lat,lon,image_path
Phở bò Tam Giang,21.0149361,105.8505216,
Khrua Baan Thai,21.0147202,105.8505466,
Cafe Hương,21.0146056,105.8505289,
CaCa FeFe,21.0145643,105.8505811,
Bún bò Huế O Xuân,21.0150782,105.8505667,
Miến lươn Tân Tân,21.0150736,105.8507748,
Cafe 15,21.0150585,105.8508109,
Bưu điện Nghĩa Tân,21.0442446,105.7945201,
Phở Anh,21.0144162,105.8502524,
Bếp Chay Huệ Nhiên,21.0136947,105.8503514,
Bún Bò Huế Huyền Anh 2,21.0150618,105.8501977,
Tiệm Ăn Ken,21.0149553,105.8502835,
GPBank,21.0143532,105.8499722,
Lẩu Nấm Gia Khánh,21.0200806,105.8009612,
Tonkin Coffee,21.0150614,105.8499694,
Lẩu Dê Vạn Xuân,21.0195986,105.8008718,
Quán Bar Labo,21.0707565,105.8225932,
The Coffee House,21.0132904,105.8497595,
Cơm 140 Bùi Thị Xuân,21.0124821,105.8497105,
Phở Hương,21.0132932,105.849647,
Cafe 177,21.0124304,105.8492322,
AnAn Juice House,21.0128073,105.8492832,
Khách Sạn Hanoi Stars,21.0337024,105.8542552,
Khách Sạn Luxury Backpacker,21.0293883,105.8481465,
Nhà Khách Murray's,21.0451166,105.8159394,
Fraser Suites,21.0641144,105.8277191,
Khách Sạn Hanoi Party Backpacker,21.0330335,105.8460897,
Khách Sạn Hanoi Holiday Gold,21.0317751,105.8482993,
Khách Sạn Hanoi Light,21.0284128,105.8500004,
Khách Sạn Rendezvous,21.0331384,105.8470696,
Belcholat Chocolatier,21.0146535,105.8505766,
Bờm Mobile,21.0150644,105.8506631,
Đặng Phương Beauty & Cosmetic,21.015049,105.8507368,
Media Markt,21.037869,105.7725553,
Glee Premium Foods,21.0144599,105.8502509,
Đại Đức,21.0143651,105.8501742,
Rohto Aohal Clinic,21.014259,105.8502446,
Metis,21.0140398,105.8503087,
Vinataba,21.0139834,105.850228,
Elegante,21.0137395,105.8503454,
Mint Cosmetic,21.0138284,105.8503232,
Lengrin Story,21.0136333,105.8501355,
Mia Bridal,21.0136124,105.8502139,
Hoàn Mỹ,21.0136449,105.8502526,
Maikan Spa & Academy,21.0137761,105.8500117,
The Lady House,21.0150252,105.8501461,
Nhà mốt Đức Hạnh,21.0149906,105.8502688,
Aoki Beauty,21.0149172,105.8502567,
Swans Hair Salon,21.0138346,105.8499973,
Dencoss Luxury Health Care & Spa,21.0139295,105.8500226,
À Tous,21.0148712,105.8499914,
Mắt Mode,21.0148726,105.8502809,
Kana,21.0148294,105.8502395,
V.B.S Tailor,21.0147902,105.8502527,
The Candleholic Boutique,21.0146592,105.8502662,
H.E.R Beauty Clinic,21.0144668,105.8500204,
Menard Shop & Spa,21.0150519,105.8500618,
Cỏ Mềm,21.0124709,105.8492779,
Bạc Nhỏ Store,21.0132127,105.8497862,
Sunlux,21.013164,105.8497827,
Thăng Long Gas,21.0127492,105.8492935,
Kat,21.0128909,105.8492941,
Valerie Diamond & Jewelry,21.0127934,105.8497091,
Wefood,21.0125813,105.8497161,
Hà My,21.0125437,105.8496752,
Quán Bar Hanoi Ale House,21.0176032,105.7970841,
Cà Phê Hanoi,21.0299464,105.8370634,
Quán Bar Hanoi Bistro,21.0355829,105.851938,
Bưu điện Đống Đa,21.0071157,105.8211615,
Bưu điện Láng Trung,21.0190068,105.8081382,
Bưu cục Đặng Tiến Đông,21.011343,105.8244412,
Bưu điện Tràng Tiền,21.02542,105.853585,
Bưu điện Đồng Xuân,21.0379903,105.8487138,
Phòng khám chuyên khoa Răng Hàm Mặt,21.0124172,105.8497188,
Bưu điện Cửa Nam,21.0278903,105.8424213,
Bưu điện Kim Liên,21.0065216,105.8353822,
Tokyo Tan-Tan,21.0121321,105.8496861,
Bưu điện Trung tâm 1,21.0260817,105.8537314,
Cơm Tấm Tỷ Đô,21.0126551,105.8505824,
Vua Chả Cá,21.0132741,105.8509418,
Wabi Sabi Sushi,21.0133991,105.8509227,
Coffee Chi,21.0129923,105.8505584,
Cơm Lệ,21.0130646,105.8505575,
Cafe Năng,21.0132408,105.8505416,
Bánh cuốn nóng 101 Bà Triệu,21.012338,105.8505177,
SID Coffee,21.0124124,105.8505429,
3am Coffee & Tea,21.0124565,105.8505315,
Khách Sạn Golden Cyclo,21.030567,105.845517,
Khách Sạn Hanoi Imperial,21.0312566,105.849998,
Khách Sạn Hanoi Alibaba,21.0327185,105.8537322,
May Flower,21.0370283,105.848014,
Nhà sách Phật giáo Tịnh Liên,21.0120882,105.8492832,
Salabox,21.0123034,105.8496518,
Anh Thỏ Lú Hair Shop,21.0124578,105.8497555,
Chic-Land,21.0123706,105.8492874,
Mochi Sweets,21.0121871,105.8497137,
Cửa Hàng Spa Eros,20.9698086,105.7882242,
Cửa Hàng Cắt Tóc Đức Sài Gòn,21.0816893,105.7846272,
Hoàng Long Bus Company,21.0386991,105.8516517,
AtBoutique,21.0127219,105.8508615,
Phương Anh Beauty & Spa,21.0129394,105.8509006,
Mai Phan Makeup Artist,21.0130319,105.8509171,
White Rose Bridal,21.0130274,105.8508128,
Sơn Tinh - Hải Sản,21.013421,105.8505733,
Hải Sản Minh Thủy,21.0134386,105.8506117,
HD Boutique,21.0134182,105.8508497,
David Minh Tuân,21.0126966,105.850528,
The MOC Beauty Lab,21.0127533,105.8505567,
Century Luxury Timepieces,21.0123448,105.8508481,
Roxie,21.0123557,105.8506308,
Vintage 1976 Cafe,21.0118844,105.8508053,
Bánh Mì 25,21.0360802,105.8486929,
Bánh Mì 25,21.0361708,105.8487212,
Bún ngon Bình Huyền,21.0126216,105.8505406,
Chân Cánh Gà Rang Muối,21.0126416,105.850261,
Phòng khám Nha khoa & Thẩm mỹ Quốc tế DND,21.0129415,105.8500083,
Cơm Văn Phòng,21.0128836,105.8499762,
Bún - Miến ngan Hạnh Lan,21.0128318,105.8500151,
GPBank,21.0121685,105.8502866,
Bánh Canh Ghẹ Mama's No. 1,21.0119589,105.8500832,
An Coffee,21.0118803,105.8502994,
Dr. Lee,21.0131453,105.8503271,
Phòng khám quốc tế Diosa,21.0129963,105.8500647,
Trà Sữa 172,21.012555,105.8503221,
Yi He Tang,21.0120077,105.8499162,
Tadioto Bar,21.0256893,105.8578211,
Bưu cục Giao dịch EMS Hoàn Kiếm,21.0248007,105.8560267,
Vietcombank,21.0279879,105.8327348,
Phở Bò Yến,21.0421332,105.8424306,
Joma,21.0170438,105.7785438,
Vietcombank,21.0280309,105.8578459,
Nhà Hàng Buffet Sen,21.0246832,105.8566919,
Ăn Vặt Mẹ Sữa,21.025205,105.8573719,
Press Club Hanoi,21.0253337,105.8569897,
Tuấn Minh,21.0119719,105.8508703,
Mai Mai Shoes,21.0120011,105.8508984,
Minjee,21.0120572,105.8508953,
WinMart,21.0067651,105.7961018,
Halei,21.0119939,105.8500426,
Sis Mai Linh,21.0119011,105.8502238,
Phương Hằng,21.0119164,105.8503226,
Xuan Le,21.0124056,105.850261,
Hiếu Nguyễn,21.0128768,105.8502742,
Grand Sport,21.0130014,105.8502625,
Hoàng Hair Salon,21.0130626,105.8499765,
Flannels,21.0124585,105.8502298,
AuViet Beauty Salon & Spa,21.0119656,105.849899,
Le Castella,21.0120387,105.8499044,
TH True Mart,21.0247096,105.856426,
Phú Hưng,21.0248326,105.8560863,
Future Time,21.0247714,105.8562959,
Ngo Minh,21.0247369,105.8563269,
HA LINH THU,21.0247475,105.8563809,
Organica,21.0255339,105.857578,
Pandora,21.024755,105.8566891,
Kimmy House,21.025258,105.8574325,
Lý Club,21.0261699,105.8571125,
Club América Latina,21.0261752,105.8569638,
Caffè Italia,21.0260941,105.8567005,
Le Faubourg,21.0253836,105.8550888,
Casino Crown Poker Club,21.027704,105.8301815,
Delícia Coffee & Lounge,20.975184,105.8119491,
Chợ Cô Dần - Cơm Sườn & Phá Lấu,21.0132031,105.8330408,
Sàn gỗ Nguyễn Kim,21.0499723,105.8050425,
Chùa Đức Hòa - Phật Giáo Nguyên Thủy,21.2264067,105.8935829,
Nhà Hàng Botanica,21.0263544,105.8216239,
Blue Gallery,21.0249365,105.8556143,
Khách Sạn Camellia 4,21.0347412,105.851258,
Trung tâm Sách và Văn hóa phẩm Tràng Tiền,21.0251983,105.8545804,
Rimowa,21.0249015,105.8556785,
Cửa Hàng Thời Trang Davi,21.0156007,105.7987333,
Cutepets - Siêu Thị Chó Mèo,20.9791873,105.7800263,
Cửa Hàng Nội Thất Tiền Đường,21.0827924,105.7819991,
Cửa Hàng Di Động Cellphones,21.0358871,105.791857,
Cửa Hàng Thời Trang Bồng Bềnh,21.0703089,105.8008782,
Trekking Coffee,21.010401,105.8148684,
Thuỳ Chi Art & Yoga,21.0450209,105.7927328,
Trụ Sở Của Xứ Uỷ Bắc Kì,21.0419261,105.8449461,
Cửa Hàng Di Động Cellphones,21.0388162,105.7998388,
Cửa hàng xăng dầu Bách Khoa,21.0019826,105.8493485,
Vietcombank,21.0002986,105.8286054,
XuVi home,21.0331953,105.8012285,
Nhà Hàng Bánh Trắng Hoàng Bèo,21.0145591,105.8048657,
ADCBook,20.9972432,105.8122846,
Kính Mắt Xuân Thuỷ,21.0611837,105.7813363,
Thế Giới Di Động,21.0587443,105.7827577,
Hair Salon Vũ Ánh,21.062004,105.7786864,
V1-Sửa xe Tuấn Sơn,21.0621616,105.7805715,
Cửa Hàng Xăm MD,21.0165887,105.8043548,
Cà Phê Gemini,21.0157387,105.8057259,
Nhà thuốc Nam Cường,21.0098503,105.8361196,
GU Bistronomy,21.0131701,105.8043411,
Cà Phê Lion,21.001284,105.8039288,
Lẩu Gà Ó O - Chicken Hotpot,21.0014898,105.8042979,
Bưu Điện Thanh Xuân Bắc,20.9910172,105.8019257,
Nhà thuốc Minh Tiến,20.9904032,105.8011202,
Cà Phê Yến,20.9799784,105.7954967,
Cửa Hàng Studio 13.7Fotos,20.9835674,105.7923266,
Đèn Trang Trí Macani,21.0141804,105.8039346,
Kính gọng Hàng Thùng,21.0142828,105.8337406,
WinMart,21.0060945,105.8321759,
FPT shop,20.9940516,105.8063459,
Cửa Hàng Laptop Lê Sơn,20.9920385,105.8046391,
Van Export clothing,20.9916998,105.8041807,
Bưu cục Bách Khoa,21.0037079,105.8478062,
Tịnh Cafe,21.0034874,105.8107186,
Cà Phê B59,20.999783,105.8186864,
Youone Hotdog,20.9979589,105.8454858,
Pizza Hut,21.0031239,105.816661,
Cửa Hàng Gà Tươi Mạnh Hoạch,20.9857922,105.8081482,
Bưu Cục KHL Hai Bà Trưng,21.0025185,105.8672343,
Bánh Tráng Phú Cường cơ sở 5,21.0092132,105.8489241,
Chouchi Cafe,20.963517,105.8227178,
Nhà Hàng Kichi Kichi Linh Đàm,20.9635729,105.8228145,
Cây Xăng Vạn Thuận,20.9745938,105.8092199,
Nhà Nghỉ Trường Thuỷ,20.969328,105.7671748,
Khach Sạn Sao Băng,21.0028522,105.8667059,
LEDtech Workshop,20.9984694,105.805231,
COMPLEX 01,21.0106769,105.826811,
Siêu Thị Trần Anh,20.9700253,105.8418973,
Mega Market,20.9858419,105.8407123,
Circle K,21.0027113,105.8448554,
ADCBook,20.9695512,105.8292052,
WinMart+,20.9744364,105.824725,
Circle K,20.9732572,105.8208569,
Duy Shop - 283 Vũ Tông Phan,20.9938783,105.8148445,
The Uranus,21.0023272,105.8334521,
Agribank,21.0298004,105.763536,
Bưu Cục Hàng Cót,21.0379952,105.8462541,
Chops,21.0272224,105.8101527,
Nhà Hàng Hey Pelo,21.036177,105.8083052,
Miến trộn mực,21.0333264,105.852783,
Tủ sách Cái Giếng,21.0119082,105.8112697,
Nhà Hàng Bún Việt,21.0117249,105.8119169,
Smart Hotel,21.0325525,105.7898087,
Khách Sạn Danly,21.0326893,105.8088142,
Nhà 48 phố Hàng Ngang,21.0343278,105.8504388,
Bảo Tàng Hậu Cần,21.0189071,105.7729992,
Khách Sạn Emerald Waters & Spa,21.0349625,105.8503869,
Khách Sạn Central Backpackers - Old Town,21.0376823,105.8520814,
Khách Sạn Box,21.0360245,105.8524028,
Khách Sạn Little Hanoi 1,21.0349064,105.8469543,
Khách Sạn Hanoi Deluxe,21.0346071,105.8472826,
Nhà Khách Drift Backpackers,21.0345089,105.84749,
Khách Sạn Apt Ez,21.0293318,105.8437457,
Khách Sạn Mercure,21.0261665,105.8416648,
Khách Sạn Prince,21.0273109,105.8435309,
Hanoi Aria Central Hotel & Spa,21.0268455,105.8416146,
Khách Sạn Hanoi 3B,21.0342102,105.8535067,
Khách Sạn Hanoi Elegance 2,21.0346906,105.8535697,
Khách Sạn Friendly,21.0347247,105.8533643,
Khách Sạn Golden Wings II,21.0341376,105.8535652,
Khách Sạn Ga,21.0343472,105.8526691,
Khách Sạn Camellia,21.033588,105.852824,
Khách Sạn Art Trendy,21.0349537,105.8480111,
Tu Linh Palace Hotel,21.0364254,105.8470343,
Khách Sạn Indochina Queen,21.0354757,105.8527489,
Khách Sạn Đông Á,21.0353948,105.8533211,
Hanoi Backpackers Hostel Downtown,21.036074,105.8532099,
Oriental Suites Hotel,21.0330899,105.8510332,
Khách Sạn Hanoi Youth,21.0331149,105.8504878,
Khách Sạn Đức Thái,21.0340035,105.8471444,
HappyMom Shop,21.0389899,105.8031721,
Du Lịch Quốc Tế Đại Việt,21.0295631,105.8124578,
Đại lý Xuân Công,21.0459735,105.8044486,
Trung Tâm Thiết Kế Hafele,21.0423741,105.8252136,
Du Lịch Friends,21.0358698,105.8514679,
L's Place,21.03532,105.8141712,
ATM Travel Agency,21.0361142,105.852858,
Siêu Thị T-Mart,20.9753211,105.8361347,
Thai Village,21.0320076,105.8512129,
TOTO Hiền Huệ,21.0459733,105.8034738,
Nội thất Song Lê,21.0459513,105.8033303,
VitalMart,21.011631,105.7989851,
Hoàng Hà Mobile,21.015505,105.8325296,
Uniqlo,21.0256337,105.8518593,
Didongviet.vn,21.0321166,105.8512405,
phở gà Minh Vũ,20.9861756,105.8112437,
nhà hàng hoàng đạt,20.9914321,105.8040871,
VietinBank,20.9941757,105.8074373,
Nhà thuốc Trường Hương,21.0287756,105.7936974,
"JINJU, Quán nước gạo ngon Hàn Quốc",21.0341599,105.8544868,
Smuzi,21.0101675,105.8363349,
V8-Hải Deeal (dán xe),21.0625568,105.7803531,
Joma Bakery Cafe,21.0345791,105.8139822,
The Farmer gardenista,21.0070005,105.8056127,
ACB,21.0499462,105.7823772,
siêu thị 24h ninja mark,20.982949,105.809927,
thời trang nam MASK,20.9860363,105.8087973,
Nhà sách Phương Thu,20.9966836,105.8101915,
sáo trúc mão mèo,20.9944788,105.8069831,
tiệm rèm cửa ZARA,20.9932661,105.8052754,
Ô mai Hồng Lam,21.0095922,105.8355703,
Cửa hàng Vật liệu Phong Anh,21.0459842,105.8011058,
Du Lịch Daiichi,21.0320359,105.8544765,
Patin.vn,21.0492504,105.7818367,
Hải Sư - Cơm Niêu Singapore,21.0270456,105.8244082,
Quán Nhau Tu Do,21.0114172,105.8170179,
V26-Nhà Thuốc Minh Tâm,21.0643,105.7795112,
Nhà Hàng Akaari,21.0297825,105.8369781,
Hey Pelo,21.0612865,105.8317925,
Trà sữa Mixue,20.994641,105.8072684,
She Coffe,21.0078452,105.9369243,
Nhà khách 2,21.0677201,105.7612038,
Khách Sạn Prince,21.0327666,105.8500458,
Sunshine 2,21.0343564,105.8533288,
Khách Sạn Hoà Bình Palace,21.0330675,105.8539845,
Khách Sạn Cozy,21.0324325,105.8537078,
Khách Sạn Classic,21.032831,105.8539652,
salon Hà My,21.0725739,105.7728725,
V29-Ngọc Chiến,21.0645545,105.7794329,
V16-Laptop219,21.0633871,105.7798841,
Hiệu sách Kim Đồng,20.9648538,105.8263902,
JBL,21.0152217,105.8328445,
V23-Vương Tuấn,21.0640312,105.77959,
V27-Tuấn Minh,21.0644104,105.7794782,
VinFast,21.0336177,105.7795912,
Cửa Hàng Giày Hưng Thi,21.0319645,105.853991,
IT Long Biên,21.0619373,105.8937117,
Duy Còi - Garden Cafe & Billard,21.1349943,105.8607542,
Trạm y tế xã Xuân Canh,21.0933795,105.8521434,
Nghè Tư Đình - Đền Quang Cổ,21.0273585,105.8823816,
Nhà Hàng GoldMalt Sài Đồng,21.0387571,105.9044083,
Thung lũng hoa Hồ Tây,21.0743999,105.8197632,
Ô mai Hồng Lam Trương Định,20.9842,105.8460658,
WinMart+,21.0312782,105.9151712,
Spa HB,21.0145467,105.8153735,
Dê Ngon Quán By Chef Thái Râu - 439 Âu Cơ (cơ sở 2),21.077697,105.8202739,
Pharmacy Đức Long,21.0268963,105.8223999,
Vietcombank Tây Hồ,21.0736599,105.812744,
VietinBank,21.0735249,105.8127107,
Jamun Coffee & Bakery,21.0198052,105.7877033,
Chùa Viên Thành,21.1713799,105.8927827,
"nhom6, Tửu lượng quán, T01-15",21.0773675,105.773857,
Nhà hàng,21.0745488,105.7738617,
COZI Lẩu Nướng Bia Hàn Quốc,21.0744071,105.777257,
Út nướng,21.0776548,105.7753143,
"nhom6,T01-14, Cơm Ngon",21.0773776,105.7739715,
Quán cỏ restaurant,21.0725393,105.7772738,
Quán rượu LGBTQ+,21.0742362,105.7735515,
Quán bánh xèo Thanh Nga,21.0760243,105.7735397,
Quán Cay Đức Huệ Bắc Từ Liêm,21.0741525,105.7734917,
Cà Phê Financial,21.0408979,105.7731434,
HD Bank,21.0374706,105.7718343,
Cửa Hàng Xăng Dầu Cổ Nhuế,21.0613988,105.7730135,
Gara Ô Tô Quốc Hùng,21.0821284,105.7835118,
Nhà hàng Quang Trung,21.0836425,105.7782219,
Quán Lẩu Long Cháy,21.0803791,105.7777673,
Thế giới di động,21.0378988,105.772465,
Tiệm bánh Nhật Quang,21.0837499,105.7780387,
nhà trọ 6,21.0703127,105.7737302,
Khách Sạn Inearth,21.0325773,105.7873161,
Grand Plaza Hanoi Hotel,21.0074185,105.7968704,
Lotteria,21.0366156,105.7623583,
Umiga,21.0676759,105.8005476,
V18-Nhà thuốc Đại An 1,21.0635276,105.7797944,
Gốm Sứ Đất Việt,21.1489768,105.5920426,
Cửa Hàng Xe Máy KTM Hà Nội,21.0712801,105.7857795,
L's Place,21.073887,105.8013741,
Cửa Hàng Máy Tính Đức Duy,21.0518703,105.7358539,
Hanvico,21.0151026,105.8329606,
Quách Tuấn Hair Salon,21.0131944,105.8318998,
Namaste Hanoi,21.0261035,105.845192,
Benaras Mantra,21.0241461,105.8557797,
Royal Hotel II,21.0078738,105.7308686,
Chùa Khai Nguyên,21.0696249,105.5050075,
Karaoke Hải Anh,21.1210394,105.4998566,
Mầm non VietHome,21.0052498,105.7331109,
Trường Mầm non Lapland Hà Nội,21.005128,105.73304,
Finland Preschool,21.0051332,105.7337171,
Little Friends 5 Preschool,21.0052203,105.7338429,
Mầm non Edison,21.0076518,105.7309521,
Pizza Hut,20.9969652,105.8683844,
Red Bean Kindergarten,21.0080335,105.7321817,
WinMart+,21.0187082,105.8393586,
Loyal Poker Club,21.0258371,105.822025,
Khách Sạn Little Hanoi 2,21.0272638,105.850907,
Sunway Hanoi,21.0162522,105.8571655,
Tirant Hotel,21.0331407,105.8524023,
McDonald's,21.0054365,105.8040976,
Phòng khám Đa khoa Quốc tế Hà Nội,21.0101268,105.8382699,
Cube Beefsteak & Drinks,21.015498,105.8319741,
Cơm 123,21.0170339,105.8317134,
Moichi,21.0511266,105.8406847,
Lẩu&Nướng Ăndeee - 188 Phó Đức Chính,21.0442652,105.8460809,
Mắt Kính Thanh Lịch,21.029849,105.8465185,
Trung tâm iTplus,21.0088695,105.93683,
Hệ Thống Siêu Thị Mái Ấm Online,21.1183065,105.8142732,
Xưởng Cafe,21.019481,105.8004287,
Santa Barbara Hotel,21.0411871,105.8444866,
Nguyễn Lê Motorcycle,21.047375,105.7484404,
Trivin Sa Ltd,21.0597052,105.8674664,
Nhà Hát Nghệ Thuật Đương Đại Việt Nam - Trung tâm Múa rối nước Bông Sen,21.0285376,105.8511187,
Soft pillow hostel,21.0292555,105.8437402,
North Hotel №2,21.0315599,105.8478692,
Siêu thị Đức Thành,20.9839016,105.859713,
Pizza Hut Hoàng Mai,20.9805134,105.8447621,
Phở Thật,21.0380367,105.8522189,
Siêu thị Điện máy HC,21.069082,105.7859723,
nhà hàng 1,21.0756648,105.7735733,
nhà hàng 2,21.0755523,105.7735703,
nhà trọ 3,21.0705616,105.7739384,
nhà trọ 10,21.0706902,105.7731225,
nhà trọ 5,21.0702886,105.7738349,
nhà trọ 14,21.0708526,105.7734405,
nhà trọ 15,21.0704809,105.7734346,
nhà trọ 18,21.0732685,105.7740326,
nhà trọ 21,21.0736858,105.7744095,
nhà trọ 23,21.0735243,105.7741288,
nhà trọ 24,21.0752383,105.7738092,
nhà trọ 25,21.0752866,105.7738969,
nhà trọ 26,21.0754261,105.7738984,
nhà trọ 27,21.0756072,105.7739544,
nhà trọ 12,21.0706447,105.7733231,
nhà trọ 1,21.0707166,105.7739298,
nhà trọ 9,21.0707543,105.7735493,
nhà trọ 11,21.0707486,105.7732781,
nhà trọ 8,21.0702946,105.7736201,
nhà trọ 2,21.0706371,105.7739412,
nhà trọ 16,21.0733749,105.7738391,
nhà trọ 17,21.0733878,105.7740274,
nhà trọ 19,21.073586,105.7740188,
nhà trọ 20,21.0738024,105.7740117,
nhà trọ 22,21.0735243,105.7740661,
Gỗ An Cường,21.02853,105.7931321,
Vietcombank,21.0253913,105.8215529,
Nhà hàng Hà Đăng,21.0289153,105.7932366,
Nhà Văn hoá Điện ảnh Ngọc Khánh,21.0296723,105.8109987,
Ding Tea,21.0373768,105.7863346,
Texas Chicken,21.036987,105.7862738,
Kuma Pizza,21.0375129,105.7866518,
Mr. Dakgalbi,21.0370464,105.7866107,
Beta Cinemas,21.0372843,105.786598,
Nét Huế,21.0368948,105.7864722,
Symphony Hotel,21.0322714,105.8487166,
Petrolimex,21.0260413,105.859295,
Hà Đăng Mart,21.028823,105.793548,
Honda Nhung Hồng 5,21.2012032,105.8486673,
Honda Tiến Dũng,21.0866286,105.6648147,
WinMart+,21.0064003,105.8357193,
Pizza Hut,21.011391,105.8492805,
BAOVIET Bank,21.0309175,105.8507371,
Agribank,21.0414598,105.8143823,
tổ 15A,20.9867533,105.8110908,
Circle K,21.0002047,105.8220944,
Domino's,20.9635394,105.8232598,
Lotte Cinema Kosmo,21.0684137,105.802223,
Thư viện quận Bắc Từ Liêm,21.0477677,105.7508232,
Phúc Long,20.9763502,105.7896082,
TH True Mart,20.9813125,105.8454849,
Circle K,20.9924391,105.8156902,
Circle K,20.9997582,105.8278619,
Circle K,20.9988468,105.8203626,
K-Market,20.9871963,105.7861003,
K-Market,21.0678847,105.8015644,
TwitterBeans Coffee,21.0068031,105.8035686,
Rạp chiếu phim CGV,21.0361782,105.7822685,
Bếp Thái Koh Yam,21.012437,105.8487786,
Cà phê Hai Bốn,21.0185218,105.8497899,
Góc Phố Cafe,21.0185096,105.8498791,
Neo Cafe,21.01856,105.8495547,
Khách Sạn Little Hanoi,21.0349399,105.8469714,
Veo's,21.0124515,105.848851,
Hoa tươi Hà Anh,21.0185416,105.8497598,
TG Mobile,21.0185252,105.8498325,
Stendhal Beauty Lab,21.0183941,105.8497935,
Viện thẩm mỹ Thiên Hà,21.0183268,105.8494881,
Photocopy In màu Laze,21.0185805,105.8496318,
Giặt là Tràng An,21.0185316,105.8496233,
DeThia,21.0183826,105.8495133,
Canifa,21.0185592,105.8494561,
Phụ kiện Nillkin,21.0167248,105.8509179,
Hương VIP,21.0165743,105.851228,
Nhà hàng Phương Nam,21.0163051,105.8509763,
Bánh Mì Phố Huế,21.0161197,105.8512368,
BIDV,21.0158944,105.8513165,
The Ramen Mafia,21.0101045,105.8506388,
Pizza 4P's,21.0114032,105.8507164,
Dookki,21.0112282,105.8493825,
Kichi-Kichi,21.0112535,105.8496303,
Meiwei,21.0110994,105.8495785,
Giang Restaurant,21.0318993,105.8368576,
An Nhiên,21.0319363,105.8370555,
Hoàng Gia 03,21.0128547,105.803441,
Starbucks,21.034426,105.8542345,
Lunet Art Galerie,21.029912,105.8387223,
Thượng Đỉnh Yến,21.0163734,105.8511946,
Juliette Bridal,21.0164233,105.8512167,
Áo dài Quỳnh Anh,21.0164755,105.8512108,
Thẩm mỹ viện Ngọc Dung,21.0165233,105.8512246,
Hoàng Hà Mobile,21.0159417,105.8512426,
Long Phú Hưng,21.016026,105.8512469,
Gia dụng Sơn Hùng,21.0160714,105.8512379,
Hacchic Couture,21.0159433,105.8509783,
Quyên Nguyễn Bridal,21.0159929,105.8510111,
Linh Nga Bridal,21.0162394,105.8509579,
Thanh Châu,21.0155835,105.8510381,
Đức Hair Salon,21.0156555,105.8510345,
Da Da,21.0156922,105.8510344,
Maido,21.0157675,105.8510262,
Áo Dài Đặng Ly,21.0158034,105.8510139,
XQ Art House,21.0156179,105.8512751,
Le Shop,21.0156629,105.8512567,
Chin Boutique,21.0157115,105.8513184,
La Reine,21.0157769,105.8512716,
PS Fine,21.0158367,105.8512778,
Circle K,21.0104635,105.8501706,
Miniso,21.0112616,105.8502267,
La Casa,21.0319835,105.8368894,
WinMart+,20.974579,105.8360778,
Workshop14,21.0582532,105.8324476,
Highlands Coffee,20.9932057,105.9459678,
ACB,20.9919326,105.9452419,
Sushi Hokkaido Sachi,21.0202197,105.8543053,
Rửa xe Công nghệ Auto,21.0433535,105.7895663,
Phở gà Văn Miếu 17,21.029427,105.8368236,
V2- Nhà thuốc số 9,21.0621946,105.780551,
V13-Ốc nóng Thủ Việt,21.0630532,105.7800962,
V10-Nam Hải(Bún),21.0627763,105.7802289,
Bộ Tư lệnh Cảnh vệ,21.0331374,105.838091,
Tomibun,21.0213583,105.8548727,
Công nghệ Auto,21.0433501,105.7886252,
cửa hàng Flamingo Motorbike Tours / Rentals,21.0349695,105.8530238,
Công nghệ Auto,21.0433514,105.7897351,
Thanh Xuân Nina Flower,21.02947,105.8368413,
Nhà thuốc Vân Sơn,21.0278292,105.8361832,
Thảo Nguyên,21.028251,105.8363843,
V12-Danh Hà Motor,21.0629305,105.7801549,
V14-Sneaker18,21.0631187,105.7800482,
V20-Tân Dung,21.0636993,105.77971,
V24-Đại lý Hương Điệp,21.0641243,105.7795545,
V31-Điện máy Thanh Lý -Mạnh Tuyên,21.0647762,105.7794095,
V15-D-mark,21.0632802,105.7799333,
V7-Shop Chính Nguyên,21.0624891,105.7803941,
Domino's,21.0136614,105.8511822,
McDonald's,21.025385,105.8530718,
VietinBank,20.9835067,105.8504516,
WA GRILL - THỊT NƯỚNG MANG VỀ KÈM BẾP 24H,21.0200535,105.792954,
Phòng khám thú y - Pet venue,21.2088317,105.8493402,
Bún Ngan Cô Tuyết,21.0100991,105.8263379,
Sunshine Heritage Resort,21.0897788,105.6141552,
Bưu Điện Khương Mai,20.9973974,105.8267585,
Bưu điện Thành phố Hà Nội,21.0266979,105.8536733,
Đồ Gỗ Tư Quỳnh,20.7760134,105.9089442,
Pet Mart Đại Cồ Việt,21.0084427,105.8511563,
Cửa Hàng Thời Trang CREW,20.9239832,105.7046173,
Ô mai Hồng Lam Hàng Đường,21.0366359,105.8495982,
Ô mai Hồng Lam Phố Huế,21.0197436,105.8520018,
Ô mai Hồng Lam Bạch Mai,21.0082236,105.851475,
Tiệm Sửa Giày,21.0739763,105.7736595,
In Tem Mã Vạch An Thành,20.9632675,105.7936346,
Cửa Hàng Chăn Ga Đệm Elan Tuấn Linh,20.9624311,105.7894528,
Hiệu Sách Truyện Tiếng Anh Cho Trẻ Lalabookshop,20.9638644,105.827871,
Điện Máy Dũng Doanh,20.9735693,105.8353638,
POS365 - Phần mềm quản lý bán hàng,21.0123068,105.8110781,
Bệnh viện Quốc tế Dolife,21.0334322,105.7714164,
BHD Star,21.0152699,105.7777856,
